지역 이름,년도,생산량,면적,일 평균기온,일 최저기온,일 최고기온,일 평균풍속,일 평균상대습도,일 최저상대습도,일 강수량,일 누적일조시간
경기도,2001,68668,4345,0.0796359499431171,0.14571482745544173,-0.00824800910125139,0.08020477815699659,-0.7199999999999999,-0.5217391304347825,2.6877133105802047,0.0
전라남도,2001,102577,4412,0.1319681456200228,0.2136897990140311,0.06958665149791429,-0.13310580204778158,-0.7199999999999999,-0.5217391304347825,5.262798634812286,0.0
경상북도,2001,57020,4359,-0.652256351915055,-0.3409177095183921,-1.004929844520288,-0.9283276450511946,-0.6307167235494879,-0.42543404065885143,0.28668941979522183,0.0
경기도,2002,61648,4314,0.07792946530147896,0.15367842244975352,-0.006636329161926402,0.030716723549488054,-0.7199999999999999,-0.5217391304347825,4.1416382252559725,0.0
전라남도,2002,78243,4453,0.15415244596131972,0.23890784982935154,0.0800151687523701,-0.2627986348122867,-0.7199999999999999,-0.5217391304347825,6.290102389078498,0.0
경상북도,2002,61632,4258,0.08134243458475539,0.14182783466059923,0.029010238907849806,0.43686006825938567,0.18734926052332196,0.4177177622792698,3.9726962457337884,5.63481228668942
경기도,2003,56572,4096,0.025123246113007217,0.12078119074706102,-0.08143723928706866,-0.04607508532423208,-0.7199999999999999,-0.5217391304347825,4.612627986348123,0.0
전라남도,2003,72755,4284,0.10447478194918462,0.21350018960940464,0.022942737959802804,-0.29692832764505117,-0.7199999999999999,-0.5217391304347825,7.986348122866894,0.0
경상북도,2003,34684,3858,0.032992036405005656,0.11433447098976104,-0.05745164960182021,0.21160409556313994,0.24277588168373154,0.5299747737052976,6.010238907849829,4.914675767918089
경기도,2004,70845,4044,0.06094104308390022,0.11885865457294033,-0.022392290249433115,0.195578231292517,-0.7199999999999999,-0.5217391304347825,4.374149659863946,0.0
전라남도,2004,105417,4061,0.13775510204081626,0.18405139833711262,0.11130007558578989,-0.09183673469387756,-0.7199999999999999,-0.5217391304347825,7.442176870748299,0.0
경상북도,2004,48945,3772,0.07860922146636426,0.12755102040816327,0.02702191987906273,0.05782312925170068,0.14920634920634923,0.38450162673765165,4.078231292517007,5.744897959183674
경기도,2005,75220,3982,0.043230944254835105,0.11964353431930219,-0.052427000379218866,0.19112627986348124,-0.7199999999999999,-0.5217391304347825,4.122866894197952,0.0
전라남도,2005,88502,3999,0.09025407660219946,0.1626848691695108,0.049677664012134984,0.07167235494880546,-0.7199999999999999,-0.5217391304347825,2.9829351535836177,0.0
경상북도,2005,54400,3515,0.05555555555555551,0.1249525976488434,-0.010618126659082253,0.4539249146757679,0.1903071672354949,0.47136073601424544,3.590443686006826,5.597269624573379
전라남도,2006,102638,4460,0.11945392491467577,0.1850587789154342,0.07091391733029953,-0.15017064846416384,-0.7199999999999999,-0.5217391304347825,3.9419795221843,0.0
경상북도,2006,54836,3018,0.05764125900644673,0.12305650360257862,0.007205157375805827,0.16040955631399317,0.1873037542662116,0.4338922688826235,3.5870307167235493,5.174061433447099
경기도,2006,73701,3530,0.07091391733029963,0.14799014031095944,-0.025218050815320452,0.22013651877133106,-0.7199999999999999,-0.5217391304347825,3.7969283276450514,0.0
경상북도,2007,61945,2793,0.06162305650360254,0.13879408418657563,-0.0051194539249147,0.18771331058020477,0.19899886234357225,0.40391749517732595,3.955631399317406,5.034129692832765
경기도,2007,75124,3380,0.09537353052711411,0.17889647326507394,-0.0036025786879029255,0.1825938566552901,-0.7199999999999999,-0.5217391304347825,4.907849829351536,0.0
전라남도,2007,117358,4536,0.15244596131968147,0.2254455821008722,0.09196056124383768,-0.2593856655290102,-0.7199999999999999,-0.5217391304347825,4.293515358361775,0.0
경상북도,2008,55511,2432,0.06368102796674224,0.12962962962962965,-0.008503401360544241,0.1836734693877551,0.12117913832199546,0.2928867199053534,2.54421768707483,5.370748299319728
