지역 이름,년도,생산량,면적,일 평균기온,일 최저기온,일 최고기온,일 평균풍속,일 평균상대습도,일 최저상대습도,일 강수량,일 누적일조시간
경상남도,2001,43588,2236,0.05756578947368419,0.19078947368421054,0.049159356725146194,-0.14802631578947367,-0.2454573934837093,0.13608674463937626,3.2960526315789473,0.1400375939849624
경상북도,2001,242561,16854,0.04385964912280698,0.133406432748538,0.08022660818713447,-0.5526315789473685,-0.48151629072681706,-0.06761695906432749,1.9967105263157894,0.20300751879699247
경상남도,2002,41094,2366,0.09502923976608187,0.23209064327485376,0.06688596491228072,-0.08223684210526316,0.05451127819548871,0.22441520467836265,5.5230263157894735,0.2781954887218045
경상북도,2002,274900,16663,0.029605263157894714,0.08954678362573097,0.0495248538011696,-0.6282894736842105,-0.34179197994987476,0.040692007797270946,4.509868421052632,-0.046052631578947366
경상남도,2003,28061,2390,0.03929093567251459,0.20010964912280704,0.003106725146198825,-0.25,0.28070175438596495,0.3378411306042885,6.118421052631579,0.1550751879699248
경상북도,2003,230935,16778,-0.001644736842105263,0.1392543859649123,-0.016264619883040978,-0.5625,0.16682330827067668,0.3780458089668616,5.3125,-0.19736842105263158
경상남도,2004,33898,2505,0.08233151183970852,0.1948998178506375,0.08688524590163937,-0.09836065573770492,-0.07275565964090552,0.02938676381299332,4.770491803278689,0.0060889929742388655
경상북도,2004,219048,16775,0.06994535519125682,0.16120218579234974,0.0930783242258652,-0.29180327868852457,-0.18126463700234194,0.11050394656952034,4.593442622950819,-0.07775175644028104
경상북도,2005,219723,16774,0.05811403508771929,0.15387426900584794,0.058479532163742666,-0.24671052631578946,-0.162437343358396,0.3278508771929824,2.6710526315789473,-0.10949248120300749
경상남도,2005,38952,2506,0.10288742690058478,0.23300438596491233,0.08388157894736842,-0.03289473684210526,-0.06312656641604013,0.10246101364522416,3.911184210526316,-0.014097744360902276
경상북도,2006,253441,18439,0.07876461988304093,0.1869517543859649,0.08241959064327486,-0.35526315789473684,-0.0961779448621554,0.33223684210526316,4.322368421052632,-0.1362781954887218
경상남도,2006,43731,2408,0.11019736842105263,0.2452485380116959,0.09356725146198827,-0.1611842105263158,-0.016604010025062666,0.1530214424951267,4.302631578947368,-0.07189849624060149
경상북도,2007,271418,19050,0.12298976608187132,0.23665935672514615,0.12792397660818713,-0.35526315789473684,0.09805764411027569,0.13657407407407407,4.121710526315789,-0.17481203007518795
경상남도,2007,49847,2493,0.1445540935672514,0.2883771929824562,0.12353801169590642,-0.125,0.004542606516290746,0.13693957115009744,5.516447368421052,-0.14943609022556387
경상남도,2008,52399,2628,0.08433515482695811,0.19234972677595624,0.08688524590163932,0.04590163934426229,-0.11709601873536303,0.014693381906496706,1.862295081967213,-0.07587822014051522
경상북도,2008,276888,19158,0.08233151183970855,0.16375227686703095,0.10983606557377049,-0.22295081967213115,-0.01280249804839969,0.02100789313904072,2.481967213114754,-0.06791569086651053
경상북도,2009,304517,19339,0.09338450292397663,0.16319444444444442,0.13304093567251463,-0.24342105263157895,-0.10541979949874687,-0.03545321637426901,2.2598684210526314,-0.07048872180451128
경상남도,2009,53469,2767,0.08607456140350873,0.18055555555555552,0.10526315789473684,0.029605263157894735,-0.16964285714285715,-0.0038986354775828167,2.914473684210526,-0.0756578947368421
경상남도,2010,42239,2868,0.07785087719298248,0.2251461988304094,0.052266081871345044,0.02631578947368421,0.09210526315789472,0.25341130604288503,4.875,-0.16776315789473684
경상북도,2010,292707,19543,0.08479532163742692,0.1953581871345029,0.07565789473684206,-0.22697368421052633,-0.01174812030075185,0.12280701754385966,3.2927631578947367,-0.15977443609022557
경상남도,2011,41575,3029,0.044590643274853785,0.1736111111111111,0.0036549707602339053,0.3651315789473684,-0.12312030075187966,0.15947855750487328,3.825657894736842,-0.05310150375939848
경상북도,2011,240865,19470,0.044225146198830424,0.13285818713450293,0.05445906432748539,-0.15460526315789475,-0.1472431077694235,0.02229532163742688,3.4177631578947367,-0.08693609022556391
경상북도,2012,251661,19024,0.07140255009107471,0.16193078324225865,0.08397085610200365,-0.09180327868852459,-0.1392661982825917,-0.0017000607164541607,3.0229508196721313,-0.082903981264637
경상남도,2012,39719,3156,0.06265938069216756,0.20947176684881602,0.007285974499089227,0.36065573770491804,-0.024668227946916477,0.1037037037037037,4.6524590163934425,-0.07868852459016394
경상북도,2013,309129,18895,0.09192251461988306,0.18384502923976606,0.11842105263157897,-0.21052631578947367,-0.04323308270676688,0.023757309941520467,2.5723684210526314,-0.040883458646616536
경상남도,2013,57142,3148,0.08479532163742692,0.2141812865497076,0.06505847953216372,0.27631578947368424,-0.08129699248120299,0.05056042884990252,3.2697368421052633,0.11701127819548873
경상남도,2014,62716,3370,0.08223684210526311,0.2090643274853801,0.05299707602339178,0.17434210526315788,-0.1260964912280702,0.0521442495126706,3.710526315789474,0.0004699248120300852
경상북도,2014,292340,18811,0.08479532163742688,0.1652046783625731,0.11951754385964913,-0.26973684210526316,-0.05090852130325816,-0.060307017543859656,2.5690789473684212,-0.1118421052631579
경상북도,2015,372627,19247,0.07364766081871342,0.15186403508771926,0.10179093567251457,-0.17763157894736842,-0.09852756892230578,-0.12061403508771928,1.4769736842105263,0.012218045112781958
경상남도,2015,67491,3444,0.0756578947368421,0.21144005847953218,0.04075292397660815,0.1875,-0.010181704260651651,0.10660331384015598,2.7927631578947367,0.04229323308270677
경상북도,2016,367710,20083,0.1302367941712204,0.23114754098360651,0.13041894353369765,-0.13114754098360656,0.06526151444184229,0.005343047965998774,3.1081967213114754,-0.02341920374707259
경상남도,2016,51134,3339,0.11930783242258651,0.2777777777777777,0.07231329690346082,-0.16393442622950818,0.14551131928181107,0.24857316332726168,3.7475409836065574,-0.05245901639344264
경상북도,2017,338034,20178,0.10307017543859642,0.17507309941520466,0.14016812865497075,-0.17763157894736842,-0.18295739348370932,-0.1871345029239766,2.1578947368421053,0.06625939849624059
경상남도,2017,53782,3387,0.10836988304093567,0.22277046783625734,0.10179093567251461,-0.09868421052631579,-0.022556390977443577,0.10307017543859645,2.3848684210526314,0.04229323308270677
경상북도,2018,315230,19780,0.12171052631578942,0.19682017543859648,0.1487573099415204,-0.046052631578947366,-0.22462406015037592,-0.10855263157894735,3.3289473684210527,0.07236842105263158
경상남도,2018,50461,3374,0.0930190058479532,0.21217105263157895,0.0749269005847953,-0.07894736842105263,0.0769110275689223,0.22928849902534115,3.736842105263158,-0.024436090225563922
경상남도,2019,62136,3313,0.1118421052631579,0.23629385964912278,0.09119152046783628,-0.13486842105263158,0.06296992481203006,0.209551656920078,3.825657894736842,-0.046052631578947366
경상북도,2019,338085,19462,0.13779239766081872,0.21929824561403505,0.16392543859649125,-0.2138157894736842,-0.21412907268170428,-0.08845029239766083,2.526315789473684,0.033364661654135326
