지역 이름,년도,생산량,면적,일 평균기온,일 최저기온,일 최고기온,일 평균풍속,일 평균상대습도,일 최저상대습도,일 강수량,일 누적일조시간
경상남도,2002,190281,3094,-0.36842105263157887,-0.0714285714285714,-0.56,-1.0,0.0,0.0,0.0,0.0
전라남도,2002,446844,7435,0.1675342201657991,0.3437990580847724,0.06168498168498168,-0.08058608058608059,0.0,0.0,2.0036630036630036,0.0
경상남도,2003,127140,2161,-0.36842105263157887,-0.0714285714285714,-0.56,-1.0,0.0,0.0,0.0,0.0
전라남도,2003,408110,6658,0.13109697320223634,0.2891156462585034,0.021538461538461548,-0.0989010989010989,0.0,0.0,2.769230769230769,0.0
경상남도,2004,146649,2243,-0.3684210526315788,-0.07142857142857141,-0.56,-1.0,0.0,0.0,0.0,0.0
전라남도,2004,524744,9010,0.14579331540530158,0.294577685088634,0.06335766423357664,-0.3029197080291971,0.0,0.0,2.5328467153284673,0.0
전라남도,2005,521677,8653,0.1413148255253518,0.2781266352694924,0.05333333333333334,-0.5201465201465202,0.0,0.0,1.934065934065934,0.0
경상남도,2005,193610,3042,-0.36842105263157887,-0.0714285714285714,-0.56,-1.0,0.0,0.0,0.0,0.0
전라남도,2006,479252,8571,0.1218430692114903,0.2605965463108319,0.026959706959706956,-0.4175824175824176,0.0,0.0,2.706959706959707,0.0
경상남도,2006,167712,2706,-0.36842105263157887,-0.0714285714285714,-0.56,-1.0,0.0,0.0,0.0,0.0
경상남도,2007,205558,2913,-0.36842105263157887,-0.0714285714285714,-0.56,-1.0,0.0,0.0,0.0,0.0
전라남도,2007,678843,9731,0.19587430113745902,0.3555729984301413,0.09992673992673992,-0.19413919413919414,0.0,0.0,1.6336996336996337,0.0
전라남도,2008,535704,8165,0.14214368036880526,0.29509906152241927,0.04919708029197079,-0.4051094890510949,0.0,0.0,2.4525547445255476,0.0
경상남도,2008,196688,2812,-0.3684210526315788,-0.07142857142857141,-0.56,-1.0,0.0,0.0,0.0,0.0
경상남도,2009,271633,3239,-0.36842105263157887,-0.0714285714285714,-0.56,-1.0,0.0,0.0,0.0,0.0
전라남도,2009,750714,10152,0.1783304414883362,0.31109366823652534,0.08908424908424908,0.0695970695970696,0.0,0.0,1.9157509157509158,0.0
경상남도,2010,306291,4282,-0.32504337767495656,-0.02511773940345367,-0.518095238095238,-0.9743589743589743,0.03549153549153549,0.042165242165242166,0.2271062271062271,0.15018315018315018
전라남도,2010,751059,11754,0.13302486986697515,0.2980115122972266,0.032673992673992694,0.040293040293040296,0.0,0.0,2.2454212454212454,0.0
경상남도,2011,357453,4842,0.045305571621361104,0.06881214024071167,0.023150183150183138,0.32234432234432236,0.8154143154143154,0.6629222629222629,2.32967032967033,6.186813186813187
전라남도,2011,780648,12166,0.0794293425872373,0.1708529565672423,0.007472527472527482,0.73992673992674,0.7065142065142065,0.764102564102564,1.9743589743589745,0.0
전라남도,2012,582994,10715,0.13426815213215518,0.2698123044838373,0.04043795620437956,0.864963503649635,0.9198066679818505,0.9041362530413626,1.8941605839416058,0.0
경상남도,2012,282022,4493,0.08932001536688439,0.15901981230448384,0.03605839416058398,0.12043795620437957,0.9351449990136121,0.8921330089213302,1.8795620437956204,5.45985401459854
전라남도,2013,580151,10124,0.09311740890688258,0.1912611198325484,0.022271062271062278,0.9706959706959707,0.8955548955548955,0.8643060643060643,2.553113553113553,0.0
경상남도,2013,379299,4609,0.06940427993059572,0.09131344845630558,0.047326007326007336,0.19047619047619047,0.9180774180774182,0.8510378510378511,1.5238095238095237,6.051282051282051
경상남도,2014,383139,5294,0.1087333718912666,0.141287284144427,0.08102564102564103,-0.04395604395604396,0.9655974655974656,0.8937728937728938,1.7728937728937728,5.846153846153846
전라남도,2014,763335,12080,0.15654520917678813,0.27394034536891676,0.08131868131868132,0.7545787545787546,0.9156519156519156,0.8682946682946683,1.783882783882784,0.0
전라남도,2015,543208,9171,0.15114709851551958,0.2689691261119832,0.07047619047619048,0.8644688644688645,0.954954954954955,0.9416361416361416,2.2637362637362637,0.0
경상남도,2015,247845,3766,0.0879120879120879,0.1491365777080063,0.055238095238095246,0.01098901098901099,0.9745569745569745,0.9413919413919414,2.131868131868132,5.556776556776557
전라남도,2016,569472,9521,0.1897810218978102,0.3474973931178311,0.09138686131386861,0.3284671532846715,0.9782994673505623,1.0265206812652068,3.1824817518248176,0.0
경상남도,2016,353063,4749,0.14579331540530158,0.23044838373305526,0.08744525547445257,0.0072992700729927005,0.9685342276583151,0.9547445255474454,2.3905109489051095,5.463503649635037
전라남도,2017,514896,9230,0.14035087719298245,0.23338566195709054,0.0676923076923077,0.9157509157509157,0.9464904464904464,0.9227513227513228,2.326007326007326,0.0
경상남도,2017,239459,3938,0.13533834586466162,0.16352694924123493,0.10798534798534798,0.07326007326007326,0.9027819027819026,0.7974765974765975,1.1611721611721613,5.978021978021978
전라남도,2018,558659,11327,0.15692367449990285,0.26673695308381656,0.07940959409594098,0.7158671586715867,1.0065323626209233,1.0300123001230013,3.055350553505535,0.0
경상남도,2018,361120,5471,0.09205671004078458,0.10332103321033204,0.05033210332103324,-0.04059040590405904,0.9601575745487185,0.9051250512505125,2.3911439114391144,5.719557195571956
경상남도,2019,353752,4330,0.09678041256988622,0.11250654107796965,0.08424908424908426,-0.08424908424908426,0.952875952875953,0.8410256410256409,2.600732600732601,6.34065934065934
전라남도,2019,581958,8467,0.14439946018893388,0.2336473050758765,0.07970695970695969,0.6813186813186813,0.9523314523314522,0.9031339031339031,2.695970695970696,0.0
