지역 이름,년도,생산량,면적,일 평균기온,일 최저기온,일 최고기온,일 평균풍속,일 평균상대습도,일 최저상대습도,일 강수량,일 누적일조시간
경기도,2001,165892,4890,0.19672131147540983,0.1826047358834244,0.18989071038251368,0.4918032786885246,0.0,0.0,1.3524590163934427,0.0
충청남도,2001,97204,3051,0.07764116575591987,0.10746812386156648,0.0651183970856102,0.7418032786885246,0.0,0.0,1.7295081967213115,0.0
전라남도,2001,142890,4076,0.1948998178506375,0.19626593806921674,0.22586520947176686,-0.11475409836065574,0.0,0.0,5.368852459016393,0.0
경기도,2002,117552,3332,0.15482695810564664,0.14799635701275046,0.15163934426229506,0.680327868852459,0.0,0.0,3.1475409836065573,0.0
충청남도,2002,96414,2878,0.10268670309653917,0.10314207650273224,0.09061930783242259,0.7704918032786885,0.0,0.0,3.872950819672131,0.0
전라남도,2002,129250,3104,0.2290528233151184,0.22768670309653916,0.22632058287795992,-0.14754098360655737,0.0,0.0,5.360655737704918,0.0
경기도,2003,116340,3268,0.14025500910746816,0.157103825136612,0.10837887067395265,0.2786885245901639,0.0,0.0,4.573770491803279,0.0
충청남도,2003,135082,3912,0.09244080145719491,0.12181238615664845,0.049180327868852465,0.39344262295081966,0.0,0.0,4.557377049180328,0.0
전라남도,2003,139094,3228,0.18123861566484517,0.21174863387978143,0.18397085610200364,-0.21311475409836064,0.0,0.0,8.254098360655737,0.0
경기도,2004,123538,3478,0.1475409836065574,0.13479052823315116,0.14344262295081966,0.5655737704918032,0.0,0.0,3.5491803278688523,0.0
충청남도,2004,101636,2958,0.10997267759562841,0.1227231329690346,0.08265027322404371,0.7377049180327869,0.0,0.0,4.516393442622951,0.0
전라남도,2004,168818,3716,0.21311475409836064,0.1516393442622951,0.27185792349726773,0.00819672131147541,0.0,0.0,6.311475409836065,0.0
경기도,2005,79550,2324,0.14845173041894355,0.1384335154826958,0.1297814207650273,0.7131147540983607,0.0,0.0,3.7950819672131146,0.0
충청남도,2005,65888,1744,0.08333333333333333,0.11885245901639344,0.03369763205828778,1.0532786885245902,0.0,0.0,3.2008196721311477,0.0
전라남도,2005,82352,2144,0.15391621129326047,0.13570127504553736,0.22540983606557377,0.2786885245901639,0.0,0.0,4.065573770491803,0.0
충청남도,2006,85980,2346,0.06261384335154827,0.11361566484517305,0.00887978142076502,0.9795081967213115,0.0,0.0,3.430327868852459,0.0
전라남도,2006,141064,3228,0.15118397085610202,0.14025500910746813,0.16120218579234974,0.1885245901639344,0.0,0.0,5.89344262295082,0.0
경기도,2006,94324,2712,0.14435336976320584,0.15482695810564662,0.1051912568306011,0.9590163934426229,0.0,0.0,2.5327868852459017,0.0
전라남도,2007,77036,1868,0.19262295081967212,0.16985428051001822,0.22085610200364295,-0.13934426229508196,0.0,0.0,2.80327868852459,0.0
경기도,2007,53926,1760,0.17167577413479052,0.16165755919854283,0.15209471766848817,0.5327868852459017,0.0,0.0,3.6475409836065573,0.0
충청남도,2007,58778,1690,0.08082877959927141,0.09289617486338798,-0.016621129326047365,0.8319672131147541,0.0,0.0,2.7827868852459017,0.0
전라남도,2008,94704,2132,0.1689435336976321,0.11794171220400729,0.19808743169398904,0.16393442622950818,0.0,0.0,4.672131147540983,0.0
경기도,2008,78270,2042,0.19717668488160292,0.17759562841530055,0.19489981785063754,0.5163934426229508,0.0,0.0,2.3278688524590163,0.0
충청남도,2008,63246,1930,0.11133879781420765,0.133879781420765,0.07627504553734063,0.7581967213114754,0.0,0.0,2.5491803278688523,0.0
전라남도,2009,55112,1262,0.16712204007285975,0.09153005464480873,0.2481785063752277,0.2786885245901639,0.0,0.0,5.295081967213115,0.0
경기도,2009,51348,1366,0.1830601092896175,0.15209471766848817,0.18351548269581056,0.39344262295081966,0.0,0.0,2.860655737704918,0.0
충청남도,2009,60260,2146,0.09494535519125682,0.10496357012750457,0.057149362477231326,0.8524590163934426,0.0,0.0,3.3155737704918034,0.0
전라남도,2010,65888,1506,0.1302367941712204,0.11020036429872494,0.15163934426229508,0.01639344262295082,0.0,0.0,3.4918032786885247,0.0
충청남도,2010,50024,1762,0.0412112932604736,0.07194899817850638,-0.008196721311475414,0.889344262295082,0.0,0.0,2.471311475409836,0.0
경기도,2010,41394,1004,0.1320582877959927,0.13479052823315116,0.11703096539162111,0.36885245901639346,0.0,0.0,2.3114754098360657,0.0
충청남도,2011,115920,2402,0.00341530054644809,0.07377049180327867,-0.022540983606557374,0.6516393442622951,0.9649977846699158,1.0278688524590165,6.545081967213115,0.0
전라남도,2011,79730,1862,0.15801457194899818,0.12704918032786885,0.1894353369763206,0.4672131147540984,0.9559149313247675,0.918943533697632,4.754098360655738,0.0
경기도,2011,46702,1564,0.13160291438979962,0.1407103825136612,0.12477231329690347,0.3524590163934426,0.8178998670801949,0.8131147540983605,5.860655737704918,0.0
충청남도,2012,79402,1770,0.10632969034608378,0.13000910746812386,0.09266848816029144,0.5860655737704918,0.9580748781568456,0.8853369763205828,3.110655737704918,0.0
전라남도,2012,50574,1104,0.1753187613843352,0.1534608378870674,0.1999089253187614,-0.11475409836065574,0.9634470536109879,0.9131147540983606,3.7131147540983607,0.0
경기도,2012,41784,1296,0.1721311475409836,0.15801457194899818,0.1812386156648452,0.8688524590163934,0.8193398316349134,0.784335154826958,3.2049180327868854,0.0
충청남도,2013,70378,1722,0.04622040072859744,0.06944444444444446,0.025273224043715854,0.5491803278688525,0.9824988923349578,1.0437158469945356,2.877049180327869,0.0
전라남도,2013,53204,1102,0.11520947176684881,0.07422586520947176,0.1534608378870674,0.8770491803278688,1.0014399645547185,1.0357012750455374,5.352459016393443,0.0
경기도,2013,70296,1968,0.1174863387978142,0.11976320582877963,0.11020036429872496,0.6065573770491803,0.9316570669029686,0.9116575591985427,2.7049180327868854,0.0
충청남도,2014,90234,1854,0.15346083788706738,0.1807832422586521,0.13342440801457195,0.46311475409836067,0.9769051838723971,0.9924408014571948,1.9139344262295082,0.0
전라남도,2014,52372,1148,0.16074681238615662,0.1138433515482696,0.2122040072859745,0.5983606557377049,1.0540540540540542,1.0570127504553732,2.598360655737705,0.0
경기도,2014,119162,2422,0.19171220400728595,0.19398907103825136,0.2313296903460838,0.5081967213114754,0.9391891891891893,0.9041894353369764,1.9262295081967213,0.0
전라남도,2015,48376,1066,0.17304189435336975,0.11293260473588343,0.23861566484517308,0.5327868852459017,1.0426451041205138,1.010200364298725,3.2540983606557377,0.0
경기도,2015,129110,2902,0.17440801457194904,0.14025500910746813,0.19672131147540983,0.4918032786885246,0.9225742135578202,0.8526411657559199,1.6557377049180328,0.0
충청남도,2015,56648,1168,0.11634790528233149,0.11771402550091074,0.11634790528233149,0.430327868852459,0.8821444395214888,0.8809653916211294,1.860655737704918,0.0
경기도,2016,61568,1902,0.20947176684881605,0.18715846994535518,0.2422586520947176,0.3360655737704918,0.9545857332742578,0.8843351548269582,2.5327868852459017,0.0
충청남도,2016,59886,1244,0.13752276867030966,0.14799635701275043,0.13775045537340622,0.42213114754098363,0.921078865750997,0.8897085610200364,3.2418032786885247,0.0
전라남도,2016,43444,840,0.1807832422586521,0.1593806921675774,0.2336065573770492,0.6557377049180327,1.054718653079309,1.0837887067395264,5.655737704918033,0.0
경기도,2017,73776,1908,0.19262295081967212,0.15300546448087432,0.23087431693989066,0.7377049180327869,0.8807044749667701,0.7765027322404372,2.1147540983606556,0.0
충청남도,2017,64656,1550,0.12568306010928962,0.13888888888888887,0.13069216757741348,0.4344262295081967,0.9257864421798847,0.9224043715846996,2.0450819672131146,0.0
전라남도,2017,46750,996,0.1785063752276867,0.09244080145719491,0.25910746812386154,0.7049180327868853,1.025254762959681,0.9437158469945354,1.6721311475409837,0.0
경기도,2018,79812,1748,0.1848816029143898,0.17304189435336975,0.18670309653916212,0.6147540983606558,0.9278910057598584,0.9342440801457195,5.114754098360656,0.0
충청남도,2018,47134,1784,0.12295081967213115,0.1477686703096539,0.09153005464480873,0.38934426229508196,1.0564355338945506,1.1992714025500912,4.364754098360656,0.0
전라남도,2018,42618,1114,0.20810564663023676,0.1589253187613843,0.24772313296903462,0.5901639344262295,1.1252769162605227,1.1641165755919853,6.147540983606557,0.0
경기도,2019,72882,1890,0.15163934426229506,0.10655737704918032,0.18214936247723132,0.5983606557377049,0.849246787771378,0.7775956284153005,1.6147540983606556,0.0
충청남도,2019,30478,1078,0.0870522161505768,0.09661505768063144,0.07733758348512447,0.3155737704918033,0.9610101905183872,0.9602003642987248,1.0942622950819672,0.0
전라남도,2019,49848,1122,0.1320582877959927,0.06193078324225867,0.17440801457194902,0.5245901639344263,1.0652414709791758,1.0326047358834243,3.959016393442623,0.0
