지역 이름,년도,생산량,면적,일 평균기온,일 최저기온,일 최고기온,일 평균풍속,일 평균상대습도,일 최저상대습도,일 강수량,일 누적일조시간
전라남도,2001,899484,17120,0.6880796976983855,0.7169996724533246,0.7088181261481936,0.08920187793427228,0.0,0.0,0.01801191765980498,0.0
전라남도,2002,683832,13614,0.6918584678804535,0.708155912217491,0.7036129822412738,0.081377151799687,0.0,0.0,0.017289635247381727,0.0
전라남도,2003,964068,18870,0.6970113363105463,0.715034392400917,0.7023882424984691,0.08450704225352111,0.0,0.0,0.023654749006861684,0.0
전라남도,2004,791150,13568,0.6925455170044658,0.6927612184736326,0.711573790569504,0.11893583724569638,0.0,0.0,0.01814734561213435,0.0
전라남도,2005,1013504,18884,0.6798351082102368,0.6888306583688176,0.7320881812614819,0.1251956181533646,0.0,0.0,0.011240520043336942,0.0
전라남도,2006,950166,16436,0.6753692889041567,0.6911234850966261,0.6993263931414574,0.10641627543035992,0.0,0.0,0.021939328277356444,0.0
전라남도,2007,787972,13270,0.6983854345585708,0.7035702587618737,0.7201469687691364,0.08294209702660404,0.0,0.0,0.0061394005055976884,0.0
전라남도,2008,814378,14320,0.6619718309859156,0.6593514575827054,0.6772810777709737,0.1298904538341158,0.0,0.0,0.019185626579992777,0.0
전라남도,2009,653338,11438,0.6705599450360701,0.6554208974778906,0.7124923453766074,0.14710485133020343,0.0,0.0,0.012278801011195379,0.0
전라남도,2010,730280,12848,0.6667811748540021,0.6737635113003604,0.693202694427434,0.11267605633802816,0.0,0.0,0.012685084868183458,0.0
전라남도,2011,649474,12404,0.6908278941944348,0.6963642319030461,0.7063686466625844,0.17840375586854462,0.7338028169014085,0.45482999004125774,0.016296496930299744,0.0
전라남도,2012,429744,9126,0.7021642047406389,0.7052079921388799,0.7259644825474587,0.08294209702660404,0.7235211267605635,0.41314553990610325,0.009841097869266882,0.0
전라남도,2013,400840,8478,0.6660941257299898,0.6622993776613166,0.6959583588487446,0.16744913928012514,0.746056338028169,0.4875515720586144,0.010789093535572407,0.0
전라남도,2014,95976,1946,0.6702164204740639,0.6626269243367179,0.7026944274341703,0.17214397496087633,0.7745070422535212,0.4770237587138996,0.006094257854821233,0.0
전라남도,2015,111214,2272,0.6829268292682928,0.6721257779233538,0.7222902633190449,0.16431924882629106,0.7714084507042251,0.45639493526817476,0.010157096424702059,0.0
전라남도,2016,44556,964,0.6897973205084164,0.6927612184736326,0.7109614206981018,0.17214397496087636,0.7930985915492959,0.509460805235453,0.01683820873961719,0.0
전라남도,2017,140444,2998,0.6784610099622124,0.645266950540452,0.7311696264543784,0.17527386541471043,0.7487323943661972,0.39863422962014516,0.0032502708559046588,0.0
전라남도,2018,132044,2970,0.6915149433184472,0.6898132983950214,0.7164727495407226,0.15962441314553988,0.8346478873239437,0.5386256935552711,0.021984470928132896,0.0
전라남도,2019,158008,2380,0.6678117485400207,0.6547658041270882,0.6928965094917329,0.15023474178403753,0.8011267605633803,0.4959453691848058,0.015754785120982304,0.0
