지역 이름,년도,생산량,면적,일 평균기온,일 최저기온,일 최고기온,일 평균풍속,일 평균상대습도,일 최저상대습도,일 강수량,일 누적일조시간
경상남도,2001,102194,10965,0.17948717948717952,0.3095238095238095,0.09302325581395347,0.0,0.0,0.0,0.0,0.0
경상남도,2002,98346,10298,0.17948717948717952,0.3095238095238095,0.09302325581395347,0.0,0.0,0.0,0.0,0.0
경상남도,2003,65641,9739,0.17948717948717952,0.3095238095238095,0.09302325581395347,0.0,0.0,0.0,0.0,0.0
경상남도,2004,96813,9363,0.1794871794871795,0.30952380952380953,0.09302325581395347,0.0,0.0,0.0,0.0,0.0
경상남도,2005,144064,8763,0.17948717948717952,0.3095238095238095,0.09302325581395347,0.0,0.0,0.0,0.0,0.0
경상남도,2006,117788,9408,0.17948717948717952,0.3095238095238095,0.09302325581395347,0.0,0.0,0.0,0.0,0.0
경상남도,2007,120337,9014,0.17948717948717952,0.3095238095238095,0.09302325581395347,0.0,0.0,0.0,0.0,0.0
경상남도,2008,117294,8839,0.5798127798127798,0.5956160241874527,0.5632336655592469,0.1559082892416226,0.5708888888888889,0.37868480725623577,0.012844707775583353,0.3724053724053724
경상남도,2009,103162,8061,0.6139147476727095,0.6166969972702456,0.6029477114501555,0.18931351733899504,0.6128343949044586,0.40273625373716365,0.019357773929378614,0.4365507104360607
경상남도,2010,99722,8758,0.6027274211987588,0.6126023657870792,0.5869500814694119,0.18683651804670914,0.6363694267515924,0.4383530482256597,0.01902022366374123,0.4701126898579129
경상남도,2011,98303,8167,0.593009962436714,0.6046405823475888,0.583469115686565,0.20346779900920028,0.612484076433121,0.4317561419472247,0.020928116469517744,0.4267515923566879
경상남도,2012,110004,7442,0.5883597883597884,0.5981103552532123,0.5778516057585825,0.20070546737213407,0.5856825396825397,0.38772270813087134,0.01857947480067296,0.5003663003663004
경상남도,2013,97455,7358,0.5894169524742774,0.5925083409159841,0.5922085616945638,0.19568294409058742,0.5860191082802548,0.3733588976992071,0.014690774604479146,0.5320921117099462
경상남도,2014,123283,7182,0.5854973052425282,0.5939490445859873,0.5858391349429715,0.16631280962491155,0.6111783439490447,0.3857727804497595,0.02271860048724647,0.4784419402253797
경상남도,2015,108433,7064,0.5863138984158093,0.5910676372459811,0.5902088579469709,0.17409766454352443,0.6054777070063695,0.3570128688418042,0.013898265285156594,0.49485546300832933
경상남도,2016,80455,5623,0.5978835978835979,0.6069538926681783,0.5949796973052787,0.17883597883597885,0.6638412698412699,0.44548104956268214,0.021929632067880917,0.45689865689865694
경상남도,2017,68933,5371,0.5864772170504655,0.5849256900212314,0.5906532365575471,0.19002123142250532,0.6485350318471337,0.4201546860782529,0.010390677742229005,0.522782949534542
경상남도,2018,63782,5150,0.586150579781153,0.5869730057628147,0.5896904162346319,0.18011323425336168,0.6672292993630573,0.45118939295463406,0.02039977692330271,0.5220480156785889
경상남도,2019,63656,4928,0.6015841907561653,0.6018350015165302,0.6035402162642571,0.18082094833687193,0.6561146496815286,0.44189522942935133,0.020561214006868417,0.5102890739833414
