지역 이름,년도,생산량,면적,일 평균기온,일 최저기온,일 최고기온,일 평균풍속,일 평균상대습도,일 최저상대습도,일 강수량,일 누적일조시간
경기도,2001,210816,3661,0.2363549574695023,0.20431171482727192,0.22980871166473188,-0.2243838585738333,-0.9343055892831069,-0.8531592504030392,-0.012339593999514965,-0.06688176841568634
충청남도,2001,194741,3737,0.2575935566890663,0.26675839292441844,0.22730049727417723,-0.08787621863974046,-0.9343055892831069,-0.8531592504030392,0.0031588160061458053,-0.06688176841568634
전라남도,2001,331259,4582,0.42022885756216566,0.43071656601053376,0.4326953868118242,-0.6737215066902225,-0.9343055892831069,-0.8531592504030392,0.12961685706682669,-0.06688176841568634
경기도,2002,178507,3440,0.0972857735386587,0.1427204706766618,0.052561561398865655,-0.11062749196208925,-0.9343055892831069,-0.8531592504030392,0.0761585732791854,-0.06688176841568634
충청남도,2002,141248,2576,0.129289142225673,0.18406644475924736,0.04141394188528909,0.10550960460022445,-0.9343055892831069,-0.8531592504030392,0.07526011472813263,-0.06688176841568634
전라남도,2002,257074,3619,0.31199928345699046,0.32635362453311084,0.3050551433813733,-0.6794093250208095,-0.9343055892831069,-0.8531592504030392,0.27426868378632674,-0.06688176841568634
경기도,2003,137252,3119,0.2136616596732558,0.21913923656723366,0.15511966092376941,-0.0935640369703276,-0.9343055892831069,-0.8531592504030392,0.054146338778391916,-0.06688176841568634
충청남도,2003,155008,2663,0.24275563120690513,0.287573952290134,0.1553983514116088,0.07138269461670124,-0.9343055892831069,-0.8531592504030392,0.06829706095747345,-0.06688176841568634
전라남도,2003,214078,3190,0.3917167654591894,0.42672454092669787,0.38197371802505115,-0.7135362350043329,-0.9343055892831069,-0.8531592504030392,0.3169454649613345,-0.06688176841568634
경기도,2004,196075,3379,0.3248006309317961,0.270465273359409,0.30784204825976735,-0.15613003860678684,-0.9343055892831069,-0.8531592504030392,0.08694007589181894,-0.06688176841568634
충청남도,2004,222458,3541,0.32247311320910416,0.3428920141661451,0.26826799898657083,0.13679260541845406,-0.9343055892831069,-0.8531592504030392,0.022924904129307276,-0.06688176841568634
전라남도,2004,241334,3200,0.42779329016091455,0.3622818502876334,0.5452863438989468,-0.662345870029048,-0.9343055892831069,-0.8531592504030392,0.29403477190948824,-0.06688176841568634
경기도,2005,155055,2526,0.2322818014547915,0.2134363435903254,0.18131656678067418,-0.008246762011519568,-0.9343055892831069,-0.8531592504030392,0.0680724463197102,-0.06688176841568634
충청남도,2005,143244,2310,0.24450126949892417,0.2901402541297427,0.1573491848264847,0.1623877879060965,-0.9343055892831069,-0.8531592504030392,0.07166628052392139,-0.06688176841568634
전라남도,2005,168043,2317,0.3009435742742037,0.26362180178711897,0.3574489550951828,-0.6509702333678737,-0.9343055892831069,-0.8531592504030392,-0.06759479488926184,-0.06688176841568634
