지역 이름,년도,생산량,면적,일 평균기온,일 최저기온,일 최고기온,일 평균풍속,일 평균상대습도,일 최저상대습도,일 강수량,일 누적일조시간
경기도,2001,165892,4890,16.540983606557376,11.28688524590164,22.418032786885245,1.4918032786885247,0.0,0.0,1.3524590163934427,0.0
충청남도,2001,97204,3051,14.397540983606557,9.934426229508198,20.172131147540984,1.7418032786885247,0.0,0.0,1.7295081967213115,0.0
전라남도,2001,142890,4076,16.508196721311474,11.532786885245901,23.065573770491802,0.8852459016393442,0.0,0.0,5.368852459016393,0.0
경기도,2002,117552,3332,15.78688524590164,10.663934426229508,21.729508196721312,1.680327868852459,0.0,0.0,3.1475409836065573,0.0
충청남도,2002,96414,2878,14.848360655737705,9.85655737704918,20.631147540983605,1.7704918032786885,0.0,0.0,3.872950819672131,0.0
전라남도,2002,129250,3104,17.12295081967213,12.098360655737705,23.07377049180328,0.8524590163934426,0.0,0.0,5.360655737704918,0.0
경기도,2003,116340,3268,15.524590163934427,10.827868852459016,20.950819672131146,1.278688524590164,0.0,0.0,4.573770491803279,0.0
충청남도,2003,135082,3912,14.663934426229508,10.192622950819672,19.885245901639344,1.3934426229508197,0.0,0.0,4.557377049180328,0.0
전라남도,2003,139094,3228,16.262295081967213,11.811475409836065,22.311475409836067,0.7868852459016393,0.0,0.0,8.254098360655737,0.0
경기도,2004,123538,3478,15.655737704918034,10.426229508196721,21.581967213114755,1.5655737704918034,0.0,0.0,3.5491803278688523,0.0
충청남도,2004,101636,2958,14.979508196721312,10.209016393442623,20.487704918032787,1.7377049180327868,0.0,0.0,4.516393442622951,0.0
전라남도,2004,168818,3716,16.83606557377049,10.729508196721312,23.89344262295082,1.0081967213114753,0.0,0.0,6.311475409836065,0.0
경기도,2005,79550,2324,15.672131147540984,10.491803278688524,21.33606557377049,1.7131147540983607,0.0,0.0,3.7950819672131146,0.0
충청남도,2005,65888,1744,14.5,10.139344262295081,19.60655737704918,2.05327868852459,0.0,0.0,3.2008196721311477,0.0
전라남도,2005,82352,2144,15.770491803278688,10.442622950819672,23.057377049180328,1.278688524590164,0.0,0.0,4.065573770491803,0.0
충청남도,2006,85980,2346,14.12704918032787,10.045081967213115,19.15983606557377,1.9795081967213115,0.0,0.0,3.430327868852459,0.0
전라남도,2006,141064,3228,15.721311475409836,10.524590163934427,21.901639344262296,1.1885245901639345,0.0,0.0,5.89344262295082,0.0
경기도,2006,94324,2712,15.598360655737705,10.78688524590164,20.89344262295082,1.959016393442623,0.0,0.0,2.5327868852459017,0.0
전라남도,2007,77036,1868,16.4672131147541,11.057377049180328,22.975409836065573,0.860655737704918,0.0,0.0,2.80327868852459,0.0
경기도,2007,53926,1760,16.09016393442623,10.90983606557377,21.737704918032787,1.5327868852459017,0.0,0.0,3.6475409836065573,0.0
충청남도,2007,58778,1690,14.454918032786885,9.672131147540984,18.700819672131146,1.8319672131147542,0.0,0.0,2.7827868852459017,0.0
전라남도,2008,94704,2132,16.040983606557376,10.12295081967213,22.565573770491802,1.1639344262295082,0.0,0.0,4.672131147540983,0.0
경기도,2008,78270,2042,16.549180327868854,11.19672131147541,22.508196721311474,1.5163934426229508,0.0,0.0,2.3278688524590163,0.0
충청남도,2008,63246,1930,15.004098360655737,10.40983606557377,20.37295081967213,1.7581967213114753,0.0,0.0,2.5491803278688523,0.0
전라남도,2009,55112,1262,16.008196721311474,9.647540983606557,23.4672131147541,1.278688524590164,0.0,0.0,5.295081967213115,0.0
경기도,2009,51348,1366,16.295081967213115,10.737704918032787,22.30327868852459,1.3934426229508197,0.0,0.0,2.860655737704918,0.0
충청남도,2009,60260,2146,14.709016393442623,9.889344262295081,20.028688524590162,1.8524590163934427,0.0,0.0,3.3155737704918034,0.0
전라남도,2010,65888,1506,15.344262295081966,9.98360655737705,21.729508196721312,1.0163934426229508,0.0,0.0,3.4918032786885247,0.0
충청남도,2010,50024,1762,13.741803278688524,9.295081967213115,18.852459016393443,1.889344262295082,0.0,0.0,2.471311475409836,0.0
경기도,2010,41394,1004,15.37704918032787,10.426229508196721,21.10655737704918,1.3688524590163935,0.0,0.0,2.3114754098360657,0.0
충청남도,2011,115920,2402,13.061475409836065,9.327868852459016,18.59426229508197,1.651639344262295,71.40983606557377,46.25409836065574,6.545081967213115,0.0
전라남도,2011,79730,1862,15.844262295081966,10.28688524590164,22.40983606557377,1.4672131147540983,70.73770491803279,41.35245901639344,4.754098360655738,0.0
경기도,2011,46702,1564,15.368852459016393,10.532786885245901,21.24590163934426,1.3524590163934427,60.52459016393443,36.59016393442623,5.860655737704918,0.0
충청남도,2012,79402,1770,14.913934426229508,10.34016393442623,20.668032786885245,1.5860655737704918,70.89754098360656,39.84016393442623,3.110655737704918,0.0
전라남도,2012,50574,1104,16.15573770491803,10.762295081967213,22.598360655737704,0.8852459016393442,71.29508196721312,41.09016393442623,3.7131147540983607,0.0
경기도,2012,41784,1296,16.098360655737704,10.844262295081966,22.262295081967213,1.8688524590163935,60.631147540983605,35.295081967213115,3.2049180327868854,0.0
충청남도,2013,70378,1722,13.831967213114755,9.25,19.454918032786885,1.5491803278688525,72.70491803278688,46.967213114754095,2.877049180327869,0.0
전라남도,2013,53204,1102,15.073770491803279,9.336065573770492,21.762295081967213,1.8770491803278688,74.10655737704919,46.60655737704918,5.352459016393443,0.0
경기도,2013,70296,1968,15.114754098360656,10.155737704918034,20.983606557377048,1.6065573770491803,68.94262295081967,41.02459016393443,2.7049180327868854,0.0
충청남도,2014,90234,1854,15.762295081967213,11.254098360655737,21.401639344262296,1.4631147540983607,72.29098360655738,44.65983606557377,1.9139344262295082,0.0
전라남도,2014,52372,1148,15.89344262295082,10.049180327868852,22.81967213114754,1.598360655737705,78.0,47.5655737704918,2.598360655737705,0.0
경기도,2014,119162,2422,16.450819672131146,11.491803278688524,23.16393442622951,1.5081967213114753,69.5,40.68852459016394,1.9262295081967213,0.0
전라남도,2015,48376,1066,16.114754098360656,10.032786885245901,23.295081967213115,1.5327868852459017,77.15573770491804,45.459016393442624,3.2540983606557377,0.0
경기도,2015,129110,2902,16.139344262295083,10.524590163934427,22.540983606557376,1.4918032786885247,68.27049180327869,38.368852459016395,1.6557377049180328,0.0
충청남도,2015,56648,1168,15.094262295081966,10.118852459016393,21.09426229508197,1.430327868852459,65.27868852459017,39.64344262295082,1.860655737704918,0.0
경기도,2016,61568,1902,16.770491803278688,11.368852459016393,23.360655737704917,1.3360655737704918,70.63934426229508,39.795081967213115,2.5327868852459017,0.0
충청남도,2016,59886,1244,15.475409836065573,10.663934426229508,21.479508196721312,1.4221311475409837,68.15983606557377,40.03688524590164,3.2418032786885247,0.0
전라남도,2016,43444,840,16.25409836065574,10.868852459016393,23.204918032786885,1.6557377049180328,78.04918032786885,48.77049180327869,5.655737704918033,0.0
경기도,2017,73776,1908,16.4672131147541,10.754098360655737,23.15573770491803,1.7377049180327868,65.17213114754098,34.942622950819676,2.1147540983606556,0.0
충청남도,2017,64656,1550,15.262295081967213,10.5,21.352459016393443,1.4344262295081966,68.50819672131148,41.50819672131148,2.0450819672131146,0.0
전라남도,2017,46750,996,16.21311475409836,9.663934426229508,23.66393442622951,1.7049180327868851,75.8688524590164,42.467213114754095,1.6721311475409837,0.0
경기도,2018,79812,1748,16.327868852459016,11.114754098360656,22.360655737704917,1.6147540983606556,68.6639344262295,42.040983606557376,5.114754098360656,0.0
충청남도,2018,47134,1784,15.21311475409836,10.65983606557377,20.647540983606557,1.389344262295082,78.17622950819673,53.967213114754095,4.364754098360656,0.0
전라남도,2018,42618,1114,16.74590163934426,10.860655737704919,23.459016393442624,1.5901639344262295,83.27049180327869,52.385245901639344,6.147540983606557,0.0
경기도,2019,72882,1890,15.729508196721312,9.918032786885245,22.278688524590162,1.598360655737705,62.84426229508197,34.99180327868852,1.6147540983606556,0.0
충청남도,2019,30478,1078,14.566939890710383,9.739071038251367,20.39207650273224,1.3155737704918034,71.11475409836065,43.209016393442624,1.0942622950819672,0.0
전라남도,2019,49848,1122,15.37704918032787,9.114754098360656,22.139344262295083,1.5245901639344261,78.82786885245902,46.467213114754095,3.959016393442623,0.0
