지역 이름,년도,생산량,면적,일 평균기온,일 최저기온,일 최고기온,일 평균풍속,일 평균상대습도,일 최저상대습도,일 강수량,일 누적일조시간
강원도,2001,290571,7277,-0.009086561453849843,0.1734417344173442,-0.1366305329719964,-0.3333333333333333,-0.6167247386759581,-0.16966195977749252,1.983739837398374,0.7710027100271001
강원도,2002,215921,5645,-0.07125777140124342,0.11002710027100272,-0.19805781391147245,-0.45528455284552843,-0.5776229190863338,-0.12237911852802737,4.630081300813008,0.5955284552845529
강원도,2003,238289,6284,0.3680057388809183,0.5747967479674797,0.2773261065943993,-0.13821138211382114,-0.5230352303523035,-0.19843816859221225,6.548780487804878,0.5528455284552846
강원도,2004,231642,5964,0.6147776183644189,0.7764227642276422,0.5517163504968383,0.23170731707317074,-0.5291327913279131,-0.13863928112965337,8.390243902439025,0.6205962059620596
강원도,2005,196058,5107,0.6293639406982304,0.7905149051490514,0.5621047877145438,0.3008130081300813,-0.5321331784746418,-0.12120239623448868,6.365853658536586,0.575880758807588
강원도,2006,214406,5428,0.5667144906743184,0.7265582655826559,0.5058717253839206,0.17479674796747968,-0.5340689121176927,-0.13639281129653402,9.772357723577235,0.4200542005420053
강원도,2007,208119,5190,0.5738880918220948,0.7449864498644987,0.5124209575429087,0.4105691056910569,0.3206542779713512,0.5636499786050492,6.9227642276422765,0.35162601626016265
강원도,2008,197399,5177,0.5779531324725012,0.7203252032520324,0.5135501355013551,0.3170731707317073,0.3807588075880759,0.6259092854086435,5.186991869918699,0.3855013550135501
강원도,2009,180776,4813,0.57532281205165,0.7154471544715447,0.519873532068654,0.491869918699187,0.26984126984126977,0.4998930252460419,5.203252032520325,0.3868563685636856
강원도,2010,117534,4447,0.6609277857484459,0.8178861788617886,0.6176603432700994,0.3333333333333333,-0.562330623306233,-0.1618528027385537,5.044715447154472,0.3712737127371273
강원도,2011,123344,4153,0.5848876135820181,0.7606142728093948,0.5128726287262872,0.3685636856368563,0.4278616595689767,0.6958707744972186,8.463414634146341,0.30600722673893405
강원도,2012,175221,4794,0.5815399330463893,0.767479674796748,0.5424570912375789,0.2804878048780488,0.4546070460704607,0.5803380402225076,5.833333333333333,0.3529810298102982
강원도,2013,185655,5099,0.6812529890004784,0.8542005420054201,0.6271454381210478,0.32926829268292684,0.45150987224157957,0.7025032092426187,3.3252032520325203,0.32655826558265577
강원도,2014,161410,4579,0.6095169775227165,0.7776874435411021,0.563158687142427,0.1991869918699187,0.4626726029165054,0.6717301383540151,4.662601626016261,0.35975609756097554
강원도,2015,136675,4368,0.5957436633189861,0.7380487804878049,0.5645889792231256,0.3747967479674797,0.3822686798296554,0.5982456140350877,4.3203252032520325,0.4010840108401083
강원도,2016,120879,3940,0.6286465805834529,0.7634146341463414,0.5813008130081301,0.07723577235772358,0.32481610530391014,0.504706889174155,4.979674796747967,0.46273712737127365
강원도,2017,227851,4733,0.6090387374461982,0.7490514905149052,0.5580397470641374,0.044715447154471545,0.3583042973286876,0.5857937526743687,5.2560975609756095,0.4403794037940379
강원도,2018,244705,4986,0.6665710186513628,0.8089430894308942,0.6140469738030714,0.10975609756097561,0.3829074719318622,0.614313222079589,6.1138211382113825,0.45311653116531164
강원도,2019,218631,4597,0.6525585844093735,0.8190605239385728,0.5970340258958146,0.15582655826558264,0.32600980771712473,0.5905719583511625,5.024390243902439,0.4550587172538392
