지역 이름,년도,생산량,면적,일 평균기온,일 최저기온,일 최고기온,일 평균풍속,일 평균상대습도,일 최저상대습도,일 강수량,일 누적일조시간
경상남도,2001,102194,10965,-0.2631578947368421,0.0,-0.4583333333333333,-0.5,-0.6764705882352943,-0.5227272727272726,0.0,-0.125
경상남도,2002,98346,10298,-0.2631578947368421,0.0,-0.4583333333333333,-0.5,-0.6764705882352943,-0.5227272727272726,0.0,-0.125
경상남도,2003,65641,9739,-0.2631578947368421,0.0,-0.4583333333333333,-0.5,-0.6764705882352943,-0.5227272727272726,0.0,-0.125
경상남도,2004,96813,9363,-0.2631578947368421,0.0,-0.4583333333333333,-0.5,-0.6764705882352943,-0.5227272727272726,0.0,-0.125
경상남도,2005,144064,8763,-0.2631578947368421,0.0,-0.4583333333333333,-0.5,-0.6764705882352943,-0.5227272727272726,0.0,-0.125
경상남도,2006,117788,9408,-0.2631578947368421,0.0,-0.4583333333333333,-0.5,-0.6764705882352943,-0.5227272727272726,0.0,-0.125
경상남도,2007,120337,9014,-0.2631578947368421,0.0,-0.4583333333333333,-0.5,-0.6764705882352943,-0.5227272727272726,0.0,-0.125
경상남도,2008,117294,8839,0.5585630743525482,0.8582766439909296,0.38412698412698415,0.2015873015873016,0.16307189542483663,0.3207070707070707,2.787301587301587,0.4801587301587302
경상남도,2009,103162,8061,0.6285618504860878,0.9215195632393086,0.45528131634819535,0.3519108280254777,0.22475646309479203,0.37427620150550084,4.2006369426751595,0.5843949044585988
경상남도,2010,99722,8758,0.6055983908816629,0.9092356687898088,0.42661889596602975,0.34076433121019106,0.25936680404645934,0.4536045165026057,4.127388535031847,0.6389331210191083
경상남도,2011,98303,8167,0.585652028159571,0.8853503184713376,0.42038216560509556,0.4156050955414013,0.22424128887223677,0.4389114070642733,4.54140127388535,0.5684713375796179
경상남도,2012,110004,7442,0.5761069340016709,0.8657596371882087,0.4103174603174603,0.4031746031746032,0.18482726423902893,0.34083694083694077,4.031746031746032,0.6880952380952381
경상남도,2013,97455,7358,0.5782769024472009,0.848953594176524,0.43604033970276007,0.38057324840764334,0.1853222180591982,0.30884481760277943,3.1878980891719744,0.7396496815286624
경상남도,2014,123283,7182,0.5702313107609788,0.8532757051865333,0.42462845010615713,0.2484076433121019,0.22232109404271264,0.3364939200926462,4.929936305732484,0.652468152866242
경상남도,2015,108433,7064,0.5719074756956085,0.844631483166515,0.43245753715498936,0.28343949044585987,0.2139378044211315,0.27243775332947306,3.015923566878981,0.679140127388535
경상남도,2016,80455,5623,0.5956558061821219,0.8922902494331065,0.44100529100529107,0.3047619047619048,0.2997665732959851,0.46948051948051944,4.758730158730159,0.6174603174603175
경상남도,2017,68933,5371,0.5722427086825344,0.8262056414922656,0.4332537154989385,0.35509554140127386,0.2772573997751967,0.41307180081065425,2.254777070063694,0.7245222929936306
경상남도,2018,63782,5150,0.5715722427086825,0.8323475887170154,0.4315286624203822,0.3105095541401274,0.3047489696515549,0.4821945570353214,4.426751592356688,0.723328025477707
경상남도,2019,63656,4928,0.6032517599731814,0.876933575978162,0.4563428874734608,0.31369426751592355,0.2884038965904833,0.4614939200926463,4.461783439490445,0.70421974522293
