지점 번호,지점명,시간,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일강수량,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,합계 일조 시간,1시간 최다 일사량,합계 일사,일 최심신적설,일 최심적설,평균 지면온도,최저 초상온도,평균 5cm 지중온도,평균10cm 지중온도,평균 20cm 지중온도,평균 30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도
98,동두천,2001-01-01,-7.4,-14.1,-2.6,,1.8,8.5,4.7,1.5,1296.0,-12.3,36.0,69.8,2.5,1003.1,9.6,3.3,,,2.0,3.3,-5.6,-14.5,,,,,,,,,
98,동두천,2001-01-02,-6.4,-11.8,-2.7,,0.0,10.2,6.5,2.8,2419.0,-13.9,32.0,57.4,2.3,1004.6,9.6,0.0,,,0.0,3.3,-3.0,-12.2,,,,,,,,,
98,동두천,2001-01-03,-11.0,-16.1,-5.0,,,7.6,5.1,2.0,1728.0,-19.7,25.0,49.5,1.3,1010.8,9.6,7.9,,,0.0,2.8,-6.6,-16.5,,,,,,,,,
98,동두천,2001-01-04,-12.0,-17.1,-5.6,,,7.4,4.7,1.6,1382.0,-21.2,25.0,47.8,1.1,1015.7,9.6,8.3,,,0.0,2.5,-7.5,-17.5,,,,,,,,,
98,동두천,2001-01-05,-10.8,-17.2,-3.3,,,5.4,2.8,0.9,778.0,-16.8,32.0,63.8,1.7,1020.0,9.7,7.6,,,0.0,1.9,-7.6,-18.1,,,,,,,,,
98,동두천,2001-01-06,-6.8,-15.4,1.0,,,3.9,2.5,1.2,1037.0,-15.2,26.0,55.3,1.9,1019.1,9.7,6.2,,,0.0,1.8,-5.9,-16.0,,,,,,,,,
98,동두천,2001-01-07,-0.6,-2.3,0.0,,21.2,10.2,5.1,2.9,2506.0,-4.2,36.0,79.0,4.6,1005.3,9.7,0.0,,,20.0,21.3,-1.5,-2.8,,,,,,,,,
98,동두천,2001-01-08,0.7,-4.2,8.3,,0.1,7.5,5.3,1.9,1642.0,-4.4,42.0,69.5,4.4,1009.8,9.7,7.4,,,0.1,21.4,-0.1,-4.7,,,,,,,,,
98,동두천,2001-01-09,-1.4,-8.3,1.2,,8.0,9.4,6.6,2.2,1901.0,-3.9,72.0,82.6,4.7,1003.9,9.7,0.0,,,7.3,23.7,-0.2,-9.4,,,,,,,,,
98,동두천,2001-01-10,-7.8,-15.4,-1.5,,0.0,7.6,4.7,1.4,1210.0,-14.8,25.0,61.5,2.0,1004.3,9.7,8.7,,,0.1,22.5,-3.1,-16.0,,,,,,,,,
98,동두천,2001-01-11,-10.3,-18.3,-5.5,,1.0,8.3,5.7,2.5,2160.0,-20.5,27.0,44.1,1.4,1005.5,9.8,8.7,,,1.7,23.0,-3.9,-19.0,,,,,,,,,
98,동두천,2001-01-12,-15.7,-23.4,-6.8,,,4.3,2.6,0.9,778.0,-23.0,23.0,57.4,1.0,1011.1,9.8,6.0,,,0.0,21.9,-7.4,-24.5,,,,,,,,,
98,동두천,2001-01-13,-13.4,-17.8,-5.0,,,8.4,6.0,2.3,1987.0,-20.6,22.0,56.6,1.2,1007.6,9.8,7.5,,,0.0,21.2,-6.6,-18.0,,,,,,,,,
98,동두천,2001-01-14,-18.1,-23.1,-11.3,,,8.9,5.8,1.9,1642.0,-24.7,30.0,57.9,0.8,1011.1,9.8,8.3,,,0.0,20.3,-9.5,-24.2,,,,,,,,,
98,동두천,2001-01-15,-19.4,-26.2,-11.5,,,5.5,4.5,1.0,864.0,-25.5,27.0,61.1,0.8,1015.7,9.8,9.0,,,0.0,19.8,-11.1,-26.5,,,,,,,,,
98,동두천,2001-01-16,-17.8,-25.4,-8.9,,,5.2,3.0,0.9,778.0,-24.3,26.0,60.1,0.9,1017.4,9.9,9.1,,,0.0,18.4,-11.4,-25.9,,,,,,,,,
98,동두천,2001-01-17,-12.4,-23.4,-4.9,,0.0,3.9,3.0,1.1,950.0,-18.7,31.0,61.5,1.5,1016.2,9.9,7.2,,,0.1,18.0,-9.7,-24.0,,,,,,,,,
98,동두천,2001-01-18,-3.5,-7.9,2.8,,0.0,3.8,2.3,0.8,691.0,-7.9,50.0,72.3,3.4,1014.6,9.9,1.8,,,0.0,17.9,-4.1,-8.3,,,,,,,,,
98,동두천,2001-01-19,-3.8,-10.9,2.3,,0.2,4.1,3.2,1.1,950.0,-7.3,53.0,77.4,3.6,1014.1,9.9,0.2,,,0.3,17.5,-4.1,-11.1,,,,,,,,,
98,동두천,2001-01-20,-0.9,-5.4,5.4,,1.1,5.5,4.2,0.9,778.0,-3.0,62.0,85.6,4.9,1006.2,10.0,1.2,,,1.5,17.9,-1.0,-6.5,,,,,,,,,
