지점 번호,지점명,시간,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일강수량,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,합계 일조 시간,1시간 최다 일사량,합계 일사,일 최심신적설,일 최심적설,평균 지면온도,최저 초상온도,평균 5cm 지중온도,평균10cm 지중온도,평균 20cm 지중온도,평균 30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도
114,원주,2001-01-01,-6.1,-12.5,-0.9,,0.1,4.8,2.6,1.0,864,-12.7,33,61.5,2.3,998.9,9.6,5.0,1.67,8.84,0.3,0.3,-3.9,-12.6,,,,,,,,,
114,원주,2001-01-02,-3.9,-8.5,-0.8,,0.0,10.6,4.6,2.2,1901,-11.0,35,60.3,2.8,999.1,9.7,0.0,1.08,5.45,0.2,0.5,-2.8,-9.2,,,,,,,,,
114,원주,2001-01-03,-8.2,-12.8,-3.3,,,8.6,3.5,2.2,1901,-18.3,26,44.3,1.5,1005.4,9.7,6.7,1.7,9.39,0.0,0.0,-7.1,-13.7,,,,,,,,,
114,원주,2001-01-04,-9.4,-13.5,-4.5,,,5.2,2.3,1.4,1210,-21.6,19,37.6,1.1,1010.2,9.7,7.7,1.79,9.95,0.0,0.0,-8.4,-15.4,,,,,,,,,
114,원주,2001-01-05,-9.1,-15.2,-1.8,,,4.4,1.8,0.7,605,-16.1,28,59.1,1.8,1014.8,9.7,7.6,1.65,9.34,0.0,0.0,-7.8,-15.5,,,,,,,,,
114,원주,2001-01-06,-5.0,-13.6,1.4,,,2.0,1.0,0.4,346,-14.3,24,52.3,2.1,1014.4,9.7,6.3,1.78,9.52,0.0,0.0,-4.6,-15.5,,,,,,,,,
114,원주,2001-01-07,0.4,-2.2,2.0,,20.0,10.4,3.7,1.5,1296,-2.1,37,83.9,5.3,999.9,9.7,0.0,0.31,1.1,8.0,8.0,-0.5,-4.5,,,,,,,,,
114,원주,2001-01-08,0.7,-2.9,6.8,,0.0,5.5,2.1,1.0,864,-3.0,52,76.4,4.9,1005.0,9.7,6.1,1.78,9.52,0.0,7.8,1.1,-4.1,,,,,,,,,
114,원주,2001-01-09,0.8,-3.4,4.5,,6.7,8.0,4.1,1.8,1555,-2.4,61,79.4,5.2,998.3,9.8,0.0,0.24,1.3,3.0,7.1,-0.4,-4.2,,,,,,,,,
114,원주,2001-01-10,-5.7,-9.9,-0.5,,,4.8,2.4,1.3,1123,-11.3,32,65.3,2.5,999.4,9.8,8.0,1.93,10.8,0.0,6.9,-3.4,-11.4,,,,,,,,,
114,원주,2001-01-11,-6.6,-12.2,-1.5,,0.8,7.6,3.8,1.8,1555,-15.7,25,52.1,2.0,999.7,9.8,7.9,1.92,11.49,1.1,7.4,-4.2,-12.9,,,,,,,,,
114,원주,2001-01-12,-12.2,-18.1,-7.0,,,3.5,1.8,1.0,864,-21.4,23,48.8,1.1,1005.9,9.8,7.0,1.87,10.42,0.0,6.8,-8.6,-18.3,,,,,,,,,
114,원주,2001-01-13,-10.4,-14.2,-4.0,,,7.6,3.6,1.6,1382,-18.6,31,52.0,1.4,1001.8,9.8,5.0,1.48,8.57,0.0,6.7,-7.8,-14.3,,,,,,,,,
114,원주,2001-01-14,-14.2,-18.5,-9.1,,,9.2,4.1,2.0,1728,-23.5,23,46.9,1.0,1005.2,9.8,7.1,1.98,10.94,0.0,6.4,-11.8,-19.0,,,,,,,,,
114,원주,2001-01-15,-15.9,-21.2,-10.3,,,4.1,2.0,1.2,1037,-24.2,29,49.6,0.9,1010.2,9.9,8.4,2.04,11.85,0.0,6.3,-13.1,-21.4,,,,,,,,,
114,원주,2001-01-16,-15.0,-21.2,-8.4,,,4.1,2.1,0.8,691,-21.6,31,59.0,1.1,1011.9,9.9,8.4,2.09,12.5,0.0,6.3,-12.0,-21.4,,,,,,,,,
114,원주,2001-01-17,-10.5,-18.8,-3.8,,0.0,2.1,1.3,0.5,432,-18.3,22,55.5,1.5,1011.7,9.9,7.7,1.94,11.6,0.0,6.3,-9.0,-19.9,,,,,,,,,
