시도별,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
계,0.0,4516.0,3848.0,4073.0,4385.0,3971.0,3202.0,3364.0,3322.0,3801.0,3784.0,3793.0,3751,2975.0,3403,3579.0,3244.0682,3462.1572,3843.835,3389.7954
서울특별시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0,0.0,0.0,0.0,0.0,0.0
부산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0,0.0,0.0,0.0,0.0,0.0
대구광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0,0.0,0.0,0.0,0.0,0.0
인천광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0,0.0,0.0,0.0,0.0,0.0
광주광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0,0.0,0.0,0.0,0.0,0.0
대전광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0,0.0,0.0,0.0,0.0,0.0
울산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0,0.0,0.0,0.0,0.0,0.0
세종특별자치시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
경기도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0,0.0,0.0,0.0,0.0,0.0
강원도,0.0,4427.0,3801.0,4014.0,4290.0,3951.0,3153.0,3302.0,3283.0,3741.0,3724.0,3741.0,3665,2926.0,3373,3518.0,3227.8244,3426.6446,3760.8107,3361.4641
충청북도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0,0.0,0.0,0.0,0.0,0.0
충청남도,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0,0.0,0.0,0.0,0.0,0.0
전라북도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0,0.0,0.0,0.0,0.0,0.0
전라남도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0,0.0,0.0,0.0,0.0,0.0
경상북도,0.0,89.0,47.0,59.0,95.0,20.0,41.0,62.0,39.0,58.0,60.0,52.0,86,49.0,30,61.0,16.2438,35.5126,83.0243,28.3313
경상남도,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,-,0.0,0,0.0,0.0,0.0,0.0,0.0
제주도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0,0.0,0.0,0.0,0.0,0.0
