시도별,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
계,70736.0,72104.0,57502.0,61894.0,61299.0,53097.0,54876.0,48825.0,44817.0,44584.0,42574.0,45459,45360,36120,34514.0,32181.0,28336.6613,28823.7096,31643.8791,31146.147
서울특별시,30.0,21.0,23.0,27.0,25.0,21.0,25.0,19.0,21.0,7.0,8.0,8,8,7,24.0,8.0,10.7561,7.3384,8.1936,8.5233
부산광역시,77.0,76.0,54.0,57.0,66.0,53.0,52.0,69.0,60.0,34.0,58.0,58,82,48,61.0,50.0,62.5603,69.3344,82.1865,82.3242
대구광역시,188.0,198.0,178.0,198.0,178.0,219.0,160.0,158.0,171.0,169.0,160.0,136,143,127,109.0,118.0,81.4876,81.4953,107.6015,97.7685
인천광역시,822.0,812.0,711.0,762.0,808.0,679.0,677.0,605.0,599.0,532.0,552.0,583,649,589,606.0,393.0,310.7325,356.2799,384.95300000000003,362.4464
광주광역시,181.0,190.0,119.0,195.0,160.0,146.0,152.0,164.0,143.0,129.0,116.0,158,200,139,84.0,126.0,90.8276,103.7727,90.6162,109.9529
대전광역시,178.0,161.0,131.0,160.0,153.0,99.0,114.0,101.0,94.0,96.0,92.0,126,127,83,78.0,85.0,68.2222,73.113,59.0796,51.8179
울산광역시,223.0,193.0,180.0,215.0,220.0,219.0,205.0,167.0,169.0,130.0,169.0,142,217,182,157.0,149.0,154.6797,182.7659,191.47099999999998,183.5483
세종특별자치시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,182.0,121.0518,141.7792,154.2054,126.0776
경기도,5740.0,4960.0,4242.0,4346.0,4841.0,4104.0,3881.0,3557.0,3378.0,3348.0,3129.0,3176,3577,2919,2635.0,2809.0,2670.0852,2554.8055,2761.3935,2585.8052
강원도,5019.0,4795.0,3736.0,3639.0,3873.0,3346.0,3522.0,3378.0,2959.0,3325.0,3016.0,2994,3063,2674,2780.0,2076.0,2063.8709,2113.1957,2556.9209,2251.1825
충청북도,11027.0,11486.0,8120.0,9118.0,8606.0,7130.0,7142.0,5789.0,5307.0,4931.0,4588.0,4781,4175,3242,3168.0,3022.0,2583.7093,2826.0847,2859.2747,2792.0424
충청남도,7793.0,7881.0,6099.0,6572.0,6254.0,5380.0,5754.0,5316.0,4873.0,4761.0,4428.0,4711,4604,3792,3623.0,3304.0,3065.1935,2937.605,3120.1618,3318.2249
전라북도,8858.0,8945.0,7167.0,7700.0,7389.0,6722.0,6839.0,5895.0,5479.0,5437.0,5432.0,5587,5850,4584,4324.0,4909.0,4277.318,4078.2606,4836.9378,4320.0111
전라남도,9567.0,11069.0,8863.0,9918.0,9852.0,8833.0,9284.0,8305.0,7464.0,7650.0,7265.0,8110,8859,6792,6194.0,5367.0,4421.093,4455.5221,4914.1012,4681.7394
경상북도,18124.0,18371.0,15269.0,16193.0,15935.0,13749.0,14761.0,12991.0,11781.0,11699.0,10896.0,12059,10725,8587,8387.0,7426.0,6367.8027,6768.0774,7212.2173,7906.2068
경상남도,2893.0,2937.0,2590.0,2768.0,2861.0,2355.0,2275.0,2294.0,2285.0,2298.0,2628.0,2762,2982,2335,2234.0,2110.0,1947.9368,2023.5489,2237.2306,2186.4745
제주도,16.0,9.0,20.0,26.0,78.0,42.0,33.0,17.0,34.0,38.0,37.0,68,99,20,50.0,47.0,39.3341,50.7309,67.3345,82.0011
